dataset,n,d,method,k_selected,knn_K,knn_overlap,trustworthiness,k_pai_scale
wdbc,569,30,variance,9,20,0.4764499121265378,0.9539433726112208,2.5448154657293496
wdbc,569,30,variance,9,30,0.5293497363796135,0.9512908530468116,2.5448154657293496
wdbc,569,30,variance,9,50,0.600316344463972,0.9488390909592719,2.5448154657293496
wdbc,569,30,variance,10,3,0.25893380199179844,0.9785146268805545,2.5448154657293496
wdbc,569,30,variance,10,5,0.335676625659051,0.9755176075862523,2.5448154657293496
wdbc,569,30,variance,10,10,0.4339191564147627,0.9715547173046423,2.5448154657293496
wdbc,569,30,variance,10,20,0.5264499121265377,0.9677239223058257,2.5448154657293496
wdbc,569,30,variance,10,30,0.5787932044522555,0.9655959029312976,2.5448154657293496
wdbc,569,30,variance,10,50,0.641370826010545,0.9624088190412088,2.5448154657293496
wdbc,569,30,variance,11,3,0.28588166373755125,0.9827400316593751,2.5448154657293496
wdbc,569,30,variance,11,5,0.36801405975395435,0.9818476296094408,2.5448154657293496
wdbc,569,30,variance,11,10,0.4620386643233743,0.9772465680134247,2.5448154657293496
wdbc,569,30,variance,11,20,0.5561511423550088,0.973298216584831,2.5448154657293496
wdbc,569,30,variance,11,30,0.6057996485061511,0.971605653220712,2.5448154657293496
wdbc,569,30,variance,11,50,0.6676977152899823,0.9686376319214819,2.5448154657293496
wdbc,569,30,variance,12,3,0.3233743409490334,0.9854977626544018,2.5448154657293496
wdbc,569,30,variance,12,5,0.39648506151142354,0.9835342988449574,2.5448154657293496
wdbc,569,30,variance,12,10,0.49701230228471005,0.9805970315122015,2.5448154657293496
wdbc,569,30,variance,12,20,0.5900702987697716,0.9777070656138169,2.5448154657293496
wdbc,569,30,variance,12,30,0.6387229056824838,0.9765800577318295,2.5448154657293496
wdbc,569,30,variance,12,50,0.7017223198594025,0.9754089632712076,2.5448154657293496
wdbc,569,30,variance,13,3,0.3397773872290568,0.9871596721052653,2.5448154657293496
wdbc,569,30,variance,13,5,0.41370826010544814,0.9848180972341005,2.5448154657293496
wdbc,569,30,variance,13,10,0.5087873462214412,0.9821462081053148,2.5448154657293496
wdbc,569,30,variance,13,20,0.5995606326889279,0.9787690535285641,2.5448154657293496
wdbc,569,30,variance,13,30,0.6462800234329232,0.9775971629824718,2.5448154657293496
wdbc,569,30,variance,13,50,0.7069947275922671,0.9761167230232032,2.5448154657293496
wdbc,569,30,variance,14,3,0.34212067955477443,0.9877267987053725,2.5448154657293496
wdbc,569,30,variance,14,5,0.42811950790861164,0.9853481574767629,2.5448154657293496
wdbc,569,30,variance,14,10,0.5251318101933216,0.9828037905452283,2.5448154657293496
wdbc,569,30,variance,14,20,0.6134446397188049,0.9805399036900326,2.5448154657293496
wdbc,569,30,variance,14,30,0.6605155243116579,0.9791256744379148,2.5448154657293496
wdbc,569,30,variance,14,50,0.7214762741652021,0.9781229801122857,2.5448154657293496
wdbc,569,30,variance,15,3,0.3884007029876977,0.991908578361108,2.5448154657293496
wdbc,569,30,variance,15,5,0.4808435852372584,0.9904319740358198,2.5448154657293496
wdbc,569,30,variance,15,10,0.5806678383128295,0.9887931568243626,2.5448154657293496
wdbc,569,30,variance,15,20,0.667750439367311,0.9864692818200659,2.5448154657293496
wdbc,569,30,variance,15,30,0.7127123608670181,0.9854762875938115,2.5448154657293496
wdbc,569,30,variance,15,50,0.7643936731107205,0.9847599104705638,2.5448154657293496
wdbc,569,30,variance,16,3,0.3995313415348564,0.9924549310930794,2.5448154657293496
wdbc,569,30,variance,16,5,0.49595782073813705,0.9911951104135535,2.5448154657293496
wdbc,569,30,variance,16,10,0.5940246045694201,0.9896355354883367,2.5448154657293496
wdbc,569,30,variance,16,20,0.6773286467486819,0.9874079042056876,2.5448154657293496
wdbc,569,30,variance,16,30,0.7229056824838899,0.9864003997249373,2.5448154657293496
wdbc,569,30,variance,16,50,0.7696309314586994,0.9855584817032672,2.5448154657293496
wdbc,569,30,variance,17,3,0.4048037492677211,0.9924642793337405,2.5448154657293496
wdbc,569,30,variance,17,5,0.5012302284710017,0.9914952272648954,2.5448154657293496
wdbc,569,30,variance,17,10,0.5977152899824253,0.9899829015864852,2.5448154657293496
wdbc,569,30,variance,17,20,0.6869947275922671,0.9881662105732091,2.5448154657293496
wdbc,569,30,variance,17,30,0.7299941417691858,0.9871985067386441,2.5448154657293496
wdbc,569,30,variance,17,50,0.777469244288225,0.9864584768956006,2.5448154657293496
wdbc,569,30,variance,18,3,0.43409490333919154,0.9933502848097321,2.5448154657293496
wdbc,569,30,variance,18,5,0.5244288224956064,0.9924081087939249,2.5448154657293496
wdbc,569,30,variance,18,10,0.6191564147627416,0.9907462179484127,2.5448154657293496
wdbc,569,30,variance,18,20,0.7051845342706503,0.9894279331541596,2.5448154657293496
wdbc,569,30,variance,18,30,0.7483889865260692,0.9888010993554827,2.5448154657293496
wdbc,569,30,variance,18,50,0.793743409490334,0.9883958597087267,2.5448154657293496
wdbc,569,30,variance,19,3,0.43116578793204446,0.9933222400877488,2.5448154657293496
wdbc,569,30,variance,19,5,0.5272407732864675,0.9923799141001663,2.5448154657293496
wdbc,569,30,variance,19,10,0.6173989455184534,0.9904868046923,2.5448154657293496
wdbc,569,30,variance,19,20,0.7042179261862919,0.9892884126152677,2.5448154657293496
wdbc,569,30,variance,19,30,0.7461628588166372,0.9885274914406603,2.5448154657293496
wdbc,569,30,variance,19,50,0.792091388400703,0.9882567578876893,2.5448154657293496
wdbc,569,30,variance,20,3,0.43409490333919154,0.9932100611998155,2.5448154657293496
wdbc,569,30,variance,20,5,0.5254833040421792,0.9926449442214975,2.5448154657293496
wdbc,569,30,variance,20,10,0.6184534270650264,0.9904560053216233,2.5448154657293496
wdbc,569,30,variance,20,20,0.7057117750439367,0.9892463116807247,2.5448154657293496
wdbc,569,30,variance,20,30,0.7467486818980669,0.9885185390344494,2.5448154657293496
wdbc,569,30,variance,20,50,0.792688927943761,0.9882080401992155,2.5448154657293496
wdbc,569,30,variance,21,3,0.47451669595782076,0.994235251592317,2.5448154657293496
wdbc,569,30,variance,21,5,0.5539543057996484,0.9931712451716587,2.5448154657293496
wdbc,569,30,variance,21,10,0.6495606326889279,0.9917213196736536,2.5448154657293496
wdbc,569,30,variance,21,20,0.7334797891036907,0.9907727153307779,2.5448154657293496
wdbc,569,30,variance,21,30,0.7707674282366727,0.9902152438215808,2.5448154657293496
wdbc,569,30,variance,21,50,0.8133919156414763,0.9898452821655155,2.5448154657293496
wdbc,569,30,variance,22,3,0.5454012888107791,0.9974354659786362,2.5448154657293496
wdbc,569,30,variance,22,5,0.6376098418277679,0.9971385518578737,2.5448154657293496
wdbc,569,30,variance,22,10,0.719859402460457,0.996262480492409,2.5448154657293496
wdbc,569,30,variance,22,20,0.7840070298769772,0.9951002997651812,2.5448154657293496
wdbc,569,30,variance,22,30,0.8135325131810193,0.9943927722748456,2.5448154657293496
wdbc,569,30,variance,22,50,0.8452724077328647,0.9937167002313022,2.5448154657293496
wdbc,569,30,variance,23,3,0.619800820152314,0.9983484774832043,2.5448154657293496
wdbc,569,30,variance,23,5,0.6892794376098417,0.9979229908931139,2.5448154657293496
wdbc,569,30,variance,23,10,0.7634446397188048,0.997552561348695,2.5448154657293496
wdbc,569,30,variance,23,20,0.8156414762741652,0.9966877334521298,2.5448154657293496
wdbc,569,30,variance,23,30,0.8398359695371997,0.9962017178548468,2.5448154657293496
wdbc,569,30,variance,23,50,0.8669947275922673,0.9956936839724859,2.5448154657293496
wdbc,569,30,variance,24,3,0.6186291739894552,0.998444037276629,2.5448154657293496
wdbc,569,30,variance,24,5,0.6903339191564147,0.9980652174594075,2.5448154657293496
wdbc,569,30,variance,24,10,0.7669595782073814,0.9974607982752353,2.5448154657293496
wdbc,569,30,variance,24,20,0.8171353251318101,0.9966955661841378,2.5448154657293496
wdbc,569,30,variance,24,30,0.8413005272407734,0.99623707985938,2.5448154657293496
wdbc,569,30,variance,24,50,0.8674516695957821,0.995739196549876,2.5448154657293496
wdbc,569,30,variance,25,3,0.648506151142355,0.9985416744568673,2.5448154657293496
wdbc,569,30,variance,25,5,0.7156414762741651,0.9983822511270045,2.5448154657293496
wdbc,569,30,variance,25,10,0.782249560632689,0.9976678208492689,2.5448154657293496
wdbc,569,30,variance,25,20,0.831634446397188,0.9970526082181677,2.5448154657293496
wdbc,569,30,variance,25,30,0.8483889865260692,0.9964200446613165,2.5448154657293496
wdbc,569,30,variance,25,50,0.8741300527240774,0.9958709622277658,2.5448154657293496
wdbc,569,30,variance,26,3,0.6695957820738138,0.9985510226975284,2.5448154657293496
wdbc,569,30,variance,26,5,0.7233743409490332,0.9982920281069769,2.5448154657293496
wdbc,569,30,variance,26,10,0.7889279437609842,0.9979100880639737,2.5448154657293496
wdbc,569,30,variance,26,20,0.834182776801406,0.9970633782246786,2.5448154657293496
wdbc,569,30,variance,26,30,0.8520796719390744,0.9964253041999654,2.5448154657293496
wdbc,569,30,variance,26,50,0.8756063268892795,0.9958544380995116,2.5448154657293496
wdbc,569,30,variance,27,3,0.7691857059168131,0.9993186171251459,2.5448154657293496
wdbc,569,30,variance,27,5,0.8031634446397188,0.9992124282210088,2.5448154657293496
wdbc,569,30,variance,27,10,0.8469244288224955,0.9989118614091823,2.5448154657293496
wdbc,569,30,variance,27,20,0.8782073813708261,0.9984598890689329,2.5448154657293496
wdbc,569,30,variance,27,30,0.8879906268306972,0.9980267777660278,2.5448154657293496
wdbc,569,30,variance,27,50,0.9073462214411248,0.9975370501938202,2.5448154657293496
wdbc,569,30,variance,28,3,0.7844171060339779,0.9993674357152651,2.5448154657293496
wdbc,569,30,variance,28,5,0.8249560632688927,0.9992349839760157,2.5448154657293496
wdbc,569,30,variance,28,10,0.8599297012302286,0.998950281242707,2.5448154657293496
wdbc,569,30,variance,28,20,0.8836555360281195,0.9984616840700181,2.5448154657293496
wdbc,569,30,variance,28,30,0.8934387814879906,0.9980776945763525,2.5448154657293496
wdbc,569,30,variance,28,50,0.9125483304042179,0.9976417504892245,2.5448154657293496
wdbc,569,30,variance,29,3,0.9203280609256006,0.9998940532725075,2.5448154657293496
wdbc,569,30,variance,29,5,0.9353251318101932,0.9998903539687164,2.5448154657293496
wdbc,569,30,variance,29,10,0.9486818980667837,0.9998488608201841,2.5448154657293496
wdbc,569,30,variance,29,20,0.9600175746924429,0.9998284958054088,2.5448154657293496
wdbc,569,30,variance,29,30,0.9649091974223786,0.9997884994032662,2.5448154657293496
wdbc,569,30,variance,29,50,0.9711423550087874,0.9997698730241825,2.5448154657293496
wdbc,569,30,variance,30,3,1.0,1.0,2.5448154657293496
wdbc,569,30,variance,30,5,1.0,1.0,2.5448154657293496
wdbc,569,30,variance,30,10,1.0,1.0,2.5448154657293496
wdbc,569,30,variance,30,20,1.0,1.0,2.5448154657293496
wdbc,569,30,variance,30,30,1.0,1.0,2.5448154657293496
wdbc,569,30,variance,30,50,1.0,1.0,2.5448154657293496
ionosphere,351,34,pai,1,3,0.022792022792022793,0.5712031135923237,14.957264957264957
ionosphere,351,34,pai,1,5,0.056410256410256404,0.5905991212113662,14.957264957264957
ionosphere,351,34,pai,1,10,0.09116809116809117,0.582092467338369,14.957264957264957
ionosphere,351,34,pai,1,20,0.1339031339031339,0.5839171344631563,14.957264957264957
ionosphere,351,34,pai,1,30,0.16704653371320036,0.5932345119470052,14.957264957264957
ionosphere,351,34,pai,1,50,0.23561253561253562,0.6105980837741274,14.957264957264957
ionosphere,351,34,pai,2,3,0.11396011396011396,0.7081583584473758,14.957264957264957
ionosphere,351,34,pai,2,5,0.15327635327635328,0.7028033191298497,14.957264957264957
ionosphere,351,34,pai,2,10,0.21225071225071226,0.6946845504222554,14.957264957264957
ionosphere,351,34,pai,2,20,0.2482905982905983,0.6959562826957523,14.957264957264957
ionosphere,351,34,pai,2,30,0.28509021842355176,0.6964060287573655,14.957264957264957
ionosphere,351,34,pai,2,50,0.3393732193732194,0.7018493182558518,14.957264957264957
ionosphere,351,34,pai,3,3,0.144349477682811,0.7264737688629789,14.957264957264957
ionosphere,351,34,pai,3,5,0.18803418803418803,0.740307160715324,14.957264957264957
ionosphere,351,34,pai,3,10,0.24358974358974358,0.737994488814161,14.957264957264957
ionosphere,351,34,pai,3,20,0.29017094017094014,0.7287673729171389,14.957264957264957
ionosphere,351,34,pai,3,30,0.3110161443494777,0.7250191565521626,14.957264957264957
ionosphere,351,34,pai,3,50,0.36387464387464385,0.7276129906256947,14.957264957264957
ionosphere,351,34,pai,4,3,0.15384615384615385,0.7752553947158957,14.957264957264957
ionosphere,351,34,pai,4,5,0.21595441595441595,0.7708720606679791,14.957264957264957
ionosphere,351,34,pai,4,10,0.26695156695156697,0.7741967807541578,14.957264957264957
ionosphere,351,34,pai,4,20,0.31353276353276355,0.7640705628225128,14.957264957264957
ionosphere,351,34,pai,4,30,0.3367521367521367,0.7583924349881797,14.957264957264957
ionosphere,351,34,pai,4,50,0.388034188034188,0.7630812663843517,14.957264957264957
ionosphere,351,34,pai,5,3,0.16619183285849953,0.7934829746005083,14.957264957264957
ionosphere,351,34,pai,5,5,0.2284900284900285,0.7986809864360884,14.957264957264957
ionosphere,351,34,pai,5,10,0.27635327635327633,0.7935275410685246,14.957264957264957
ionosphere,351,34,pai,5,20,0.32108262108262103,0.7795485152739443,14.957264957264957
ionosphere,351,34,pai,5,30,0.3449192782526116,0.7750158148412376,14.957264957264957
ionosphere,351,34,pai,5,50,0.39743589743589736,0.7796708393441606,14.957264957264957
ionosphere,351,34,pai,6,3,0.1661918328584995,0.8132009288078652,14.957264957264957
ionosphere,351,34,pai,6,5,0.22507122507122507,0.8062644838155042,14.957264957264957
ionosphere,351,34,pai,6,10,0.2849002849002849,0.8034816428259051,14.957264957264957
ionosphere,351,34,pai,6,20,0.3368945868945869,0.7947255668004498,14.957264957264957
ionosphere,351,34,pai,6,30,0.37122507122507126,0.7977441119830645,14.957264957264957
ionosphere,351,34,pai,6,50,0.4206837606837607,0.8036068065832132,14.957264957264957
ionosphere,351,34,pai,7,3,0.18233618233618235,0.8227497543489837,14.957264957264957
ionosphere,351,34,pai,7,5,0.2427350427350428,0.823102672082264,14.957264957264957
ionosphere,351,34,pai,7,10,0.29999999999999993,0.812543255166206,14.957264957264957
ionosphere,351,34,pai,7,20,0.35598290598290594,0.8089825815254832,14.957264957264957
ionosphere,351,34,pai,7,30,0.38233618233618233,0.8089623132721878,14.957264957264957
ionosphere,351,34,pai,7,50,0.4390313390313391,0.8176574061147563,14.957264957264957
ionosphere,351,34,pai,8,3,0.28869895536562207,0.8962007805938441,14.957264957264957
ionosphere,351,34,pai,8,5,0.35555555555555557,0.8950254582907644,14.957264957264957
ionosphere,351,34,pai,8,10,0.43703703703703695,0.8979759766645012,14.957264957264957
ionosphere,351,34,pai,8,20,0.516096866096866,0.897165664404354,14.957264957264957
ionosphere,351,34,pai,8,30,0.5433998100664768,0.895020539865057,14.957264957264957
ionosphere,351,34,pai,8,50,0.5926495726495726,0.8964729241317263,14.957264957264957
ionosphere,351,34,pai,9,3,0.3371320037986705,0.9184658201999243,14.957264957264957
ionosphere,351,34,pai,9,5,0.4051282051282051,0.9211582068724926,14.957264957264957
ionosphere,351,34,pai,9,10,0.4897435897435898,0.9206287337434879,14.957264957264957
ionosphere,351,34,pai,9,20,0.5774928774928775,0.9241414101008485,14.957264957264957
ionosphere,351,34,pai,9,30,0.6191832858499525,0.9270101945497472,14.957264957264957
ionosphere,351,34,pai,9,50,0.6699715099715099,0.9282698641682308,14.957264957264957
ionosphere,351,34,pai,10,3,0.362773029439696,0.9276358765761463,14.957264957264957
ionosphere,351,34,pai,10,5,0.4227920227920228,0.9258993463075096,14.957264957264957
ionosphere,351,34,pai,10,10,0.5017094017094018,0.9260813260813261,14.957264957264957
ionosphere,351,34,pai,10,20,0.5876068376068376,0.9299914218790974,14.957264957264957
ionosphere,351,34,pai,10,30,0.6267806267806267,0.9316540847364634,14.957264957264957
ionosphere,351,34,pai,10,50,0.672079772079772,0.9322990056928351,14.957264957264957
ionosphere,351,34,pai,11,3,0.352326685660019,0.9366934000845368,14.957264957264957
ionosphere,351,34,pai,11,5,0.42849002849002843,0.9353699965944864,14.957264957264957
ionosphere,351,34,pai,11,10,0.5165242165242165,0.9368429991380811,14.957264957264957
ionosphere,351,34,pai,11,20,0.6007122507122508,0.9393926868185839,14.957264957264957
ionosphere,351,34,pai,11,30,0.6367521367521368,0.940113742514179,14.957264957264957
ionosphere,351,34,pai,11,50,0.6806837606837607,0.940235055661553,14.957264957264957
ionosphere,351,34,pai,12,3,0.38651471984805313,0.9438323754316047,14.957264957264957
ionosphere,351,34,pai,12,5,0.4592592592592592,0.9426976651466448,14.957264957264957
ionosphere,351,34,pai,12,10,0.5578347578347579,0.9442512557266656,14.957264957264957
ionosphere,351,34,pai,12,20,0.6383190883190883,0.947161442013236,14.957264957264957
ionosphere,351,34,pai,12,30,0.6732193732193732,0.9488419805932081,14.957264957264957
ionosphere,351,34,pai,12,50,0.7178347578347578,0.9486724474020299,14.957264957264957
ionosphere,351,34,pai,13,3,0.42735042735042733,0.9507023697775143,14.957264957264957
ionosphere,351,34,pai,13,5,0.4991452991452991,0.9504389790104075,14.957264957264957
ionosphere,351,34,pai,13,10,0.5800569800569801,0.9502303403942748,14.957264957264957
ionosphere,351,34,pai,13,20,0.661823361823362,0.9547693018831864,14.957264957264957
ionosphere,351,34,pai,13,30,0.6958214624881291,0.9556910891335332,14.957264957264957
ionosphere,351,34,pai,13,50,0.7298005698005697,0.9527485380116959,14.957264957264957
ionosphere,351,34,pai,14,3,0.43304843304843305,0.9540069935060301,14.957264957264957
ionosphere,351,34,pai,14,5,0.49800569800569805,0.9545853994833586,14.957264957264957
ionosphere,351,34,pai,14,10,0.5886039886039887,0.957225045749636,14.957264957264957
ionosphere,351,34,pai,14,20,0.6678062678062678,0.9602388539986044,14.957264957264957
ionosphere,351,34,pai,14,30,0.7007597340930674,0.958982752108775,14.957264957264957
ionosphere,351,34,pai,14,50,0.7291737891737892,0.9539638367950528,14.957264957264957
ionosphere,351,34,pai,15,3,0.4406457739791072,0.9630507934939534,14.957264957264957
ionosphere,351,34,pai,15,5,0.5321937321937322,0.9646291727924381,14.957264957264957
ionosphere,351,34,pai,15,10,0.6213675213675213,0.9651054470726602,14.957264957264957
ionosphere,351,34,pai,15,20,0.6945868945868945,0.9672275779920085,14.957264957264957
ionosphere,351,34,pai,15,30,0.7255460588793922,0.9662891310463596,14.957264957264957
ionosphere,351,34,pai,15,50,0.7511680911680914,0.9613530436760926,14.957264957264957
ionosphere,351,34,pai,16,3,0.46153846153846156,0.9649665969511827,14.957264957264957
ionosphere,351,34,pai,16,5,0.5504273504273504,0.9665910808767951,14.957264957264957
ionosphere,351,34,pai,16,10,0.6421652421652423,0.9684435782796439,14.957264957264957
ionosphere,351,34,pai,16,20,0.7118233618233619,0.971086843473739,14.957264957264957
ionosphere,351,34,pai,16,30,0.748338081671415,0.9716943096102943,14.957264957264957
ionosphere,351,34,pai,16,50,0.7772649572649574,0.969501708884649,14.957264957264957
